timestamp,date,dow,minute_of_day,energy_kWh,wholesale_price_EUR_per_kWh,carbon_intensity_kgCO2_per_kWh,tou_period,price_flat,price_tou,price_rtp,tCO2_per_kWh,carbon_cost_EUR_50,carbon_cost_EUR_100,carbon_cost_EUR_200,carbon_cost_EUR_per_kWh_50,carbon_cost_EUR_per_kWh_100,carbon_cost_EUR_per_kWh_200
2023-11-21 13:00:00+00:00,2023-11-21,1,780,0.045,0.01,0.02932,shoulder,0.04365199999999999,0.0439511111111111,0.01,2.932e-05,6.597000000000001e-05,0.00013194000000000001,0.00026388000000000003,0.001466,0.002932,0.005864
2023-11-21 14:00:00+00:00,2023-11-21,1,840,0.032,0.013,0.0281,shoulder,0.04365199999999999,0.0439511111111111,0.013,2.81e-05,4.496e-05,8.992e-05,0.00017984,0.001405,0.00281,0.00562
2023-11-21 15:00:00+00:00,2023-11-21,1,900,0.027,0.02443,0.03103,shoulder,0.04365199999999999,0.0439511111111111,0.02443,3.103e-05,4.18905e-05,8.3781e-05,0.000167562,0.0015515,0.003103,0.006206
2023-11-21 16:00:00+00:00,2023-11-21,1,960,0.025,0.0431,0.0463299999999999,shoulder,0.04365199999999999,0.0439511111111111,0.0431,4.63299999999999e-05,5.7912499999999876e-05,0.00011582499999999975,0.0002316499999999995,0.0023164999999999948,0.0046329999999999896,0.009265999999999979
2023-11-21 17:00:00+00:00,2023-11-21,1,1020,0.035,0.04939,0.05864,shoulder,0.04365199999999999,0.0439511111111111,0.04939,5.864e-05,0.00010262,0.00020524,0.00041048,0.002932,0.005864,0.011728
2023-11-21 18:00:00+00:00,2023-11-21,1,1080,0.033,0.05819,0.0516,shoulder,0.04365199999999999,0.0439511111111111,0.05819,5.16e-05,8.514e-05,0.00017028,0.00034056,0.00258,0.00516,0.01032
2023-11-21 19:00:00+00:00,2023-11-21,1,1140,0.033,0.0762999999999999,0.0479,shoulder,0.04365199999999999,0.0439511111111111,0.0762999999999999,4.79e-05,7.9035e-05,0.00015807,0.00031614,0.002395,0.00479,0.00958
2023-11-21 20:00:00+00:00,2023-11-21,1,1200,0.035,0.07386,0.04686,shoulder,0.04365199999999999,0.0439511111111111,0.07386,4.686e-05,8.200500000000001e-05,0.00016401000000000002,0.00032802000000000005,0.002343,0.004686,0.009372
2023-11-21 21:00:00+00:00,2023-11-21,1,1260,0.03,0.04729,0.04467,shoulder,0.04365199999999999,0.0439511111111111,0.04729,4.4670000000000004e-05,6.7005e-05,0.00013401,0.00026802,0.0022335000000000002,0.0044670000000000005,0.008934000000000001
2023-11-21 22:00:00+00:00,2023-11-21,1,1320,0.089,0.04096,0.03162,offpeak,0.04365199999999999,0.04096,0.04096,3.1620000000000006e-05,0.000140709,0.000281418,0.000562836,0.0015810000000000004,0.0031620000000000007,0.0063240000000000015
2023-11-22 04:00:00+00:00,2023-11-22,2,240,0.131,0.02344,0.0231,offpeak,0.02844285714285714,0.02344,0.02344,2.31e-05,0.00015130500000000002,0.00030261000000000003,0.0006052200000000001,0.001155,0.00231,0.00462
2023-11-22 08:00:00+00:00,2023-11-22,2,480,0.026,0.031,0.0377599999999999,shoulder,0.02844285714285714,0.034199999999999994,0.031,3.7759999999999896e-05,4.9087999999999866e-05,9.817599999999973e-05,0.00019635199999999946,0.0018879999999999947,0.0037759999999999894,0.007551999999999979
2023-11-22 09:00:00+00:00,2023-11-22,2,540,0.026,0.02078,0.02646,shoulder,0.02844285714285714,0.034199999999999994,0.02078,2.646e-05,3.4398e-05,6.8796e-05,0.000137592,0.001323,0.002646,0.005292
2023-11-22 10:00:00+00:00,2023-11-22,2,600,0.028,0.01296,0.02755,peak,0.02844285714285714,0.01092,0.01296,2.7550000000000002e-05,3.8570000000000005e-05,7.714000000000001e-05,0.00015428000000000002,0.0013775,0.002755,0.00551
2023-11-22 11:00:00+00:00,2023-11-22,2,660,0.021,0.0099,0.02855,peak,0.02844285714285714,0.01092,0.0099,2.855e-05,2.9977500000000002e-05,5.9955000000000004e-05,0.00011991000000000001,0.0014275,0.002855,0.00571
2023-11-22 12:00:00+00:00,2023-11-22,2,720,0.03,0.0099,0.0335499999999999,peak,0.02844285714285714,0.01092,0.0099,3.35499999999999e-05,5.0324999999999854e-05,0.00010064999999999971,0.00020129999999999942,0.001677499999999995,0.00335499999999999,0.00670999999999998
2023-11-22 13:00:00+00:00,2023-11-22,2,780,0.034,0.00741,0.03652,shoulder,0.02844285714285714,0.034199999999999994,0.00741,3.6519999999999996e-05,6.2084e-05,0.000124168,0.000248336,0.0018259999999999997,0.0036519999999999994,0.007303999999999999
2023-11-22 14:00:00+00:00,2023-11-22,2,840,0.04,0.0099,0.0391199999999999,shoulder,0.02844285714285714,0.034199999999999994,0.0099,3.9119999999999897e-05,7.823999999999979e-05,0.00015647999999999959,0.00031295999999999917,0.0019559999999999946,0.003911999999999989,0.007823999999999979
2023-11-22 15:00:00+00:00,2023-11-22,2,900,0.021,0.02101,0.0421,shoulder,0.02844285714285714,0.034199999999999994,0.02101,4.21e-05,4.4205e-05,8.841e-05,0.00017682,0.002105,0.00421,0.00842
2023-11-22 16:00:00+00:00,2023-11-22,2,960,0.023,0.04052,0.06909,shoulder,0.02844285714285714,0.034199999999999994,0.04052,6.909e-05,7.94535e-05,0.000158907,0.000317814,0.0034545,0.006909,0.013818
2023-11-22 17:00:00+00:00,2023-11-22,2,1020,0.025,0.0681,0.07264,shoulder,0.02844285714285714,0.034199999999999994,0.0681,7.264e-05,9.08e-05,0.0001816,0.0003632,0.003632,0.007264,0.014528
2023-11-22 18:00:00+00:00,2023-11-22,2,1080,0.036,0.04418,0.06924,shoulder,0.02844285714285714,0.034199999999999994,0.04418,6.924e-05,0.00012463199999999998,0.00024926399999999996,0.0004985279999999999,0.003462,0.006924,0.013848
2023-11-22 19:00:00+00:00,2023-11-22,2,1140,0.055,0.0591,0.06228,shoulder,0.02844285714285714,0.034199999999999994,0.0591,6.228000000000001e-05,0.00017127,0.00034254,0.00068508,0.0031140000000000004,0.006228000000000001,0.012456000000000002
2023-11-22 20:00:00+00:00,2023-11-22,2,1200,0.031,0.04,0.0581,shoulder,0.02844285714285714,0.034199999999999994,0.04,5.8099999999999996e-05,9.005499999999999e-05,0.00018010999999999998,0.00036021999999999996,0.0029049999999999996,0.005809999999999999,0.011619999999999998
2023-11-23 11:00:00+00:00,2023-11-23,3,660,0.032,0.0255,0.02686,peak,0.06341333333333332,0.026639999999999997,0.0255,2.6859999999999997e-05,4.2975999999999996e-05,8.595199999999999e-05,0.00017190399999999999,0.0013429999999999998,0.0026859999999999996,0.005371999999999999
2023-11-23 12:00:00+00:00,2023-11-23,3,720,0.044,0.02778,0.02981,peak,0.06341333333333332,0.026639999999999997,0.02778,2.981e-05,6.5582e-05,0.000131164,0.000262328,0.0014905,0.002981,0.005962
2023-11-23 13:00:00+00:00,2023-11-23,3,780,0.027,0.0299,0.03435,shoulder,0.06341333333333332,0.07391999999999999,0.0299,3.435e-05,4.6372500000000004e-05,9.274500000000001e-05,0.00018549000000000001,0.0017175,0.003435,0.00687
2023-11-23 14:00:00+00:00,2023-11-23,3,840,0.061,0.03114,0.03989,shoulder,0.06341333333333332,0.07391999999999999,0.03114,3.989e-05,0.00012166449999999999,0.00024332899999999997,0.00048665799999999995,0.0019944999999999997,0.0039889999999999995,0.007977999999999999
2023-11-23 15:00:00+00:00,2023-11-23,3,900,0.033,0.05782,0.05415,shoulder,0.06341333333333332,0.07391999999999999,0.05782,5.4149999999999995e-05,8.934749999999999e-05,0.00017869499999999998,0.00035738999999999996,0.0027075,0.005415,0.01083
2023-11-23 16:00:00+00:00,2023-11-23,3,960,0.025,0.075,0.08145,shoulder,0.06341333333333332,0.07391999999999999,0.075,8.145e-05,0.00010181250000000001,0.00020362500000000003,0.00040725000000000006,0.0040725,0.008145,0.01629
2023-11-23 17:00:00+00:00,2023-11-23,3,1020,0.036,0.1098799999999999,0.08965,shoulder,0.06341333333333332,0.07391999999999999,0.1098799999999999,8.965e-05,0.00016136999999999998,0.00032273999999999996,0.0006454799999999999,0.0044824999999999995,0.008964999999999999,0.017929999999999998
2023-11-23 18:00:00+00:00,2023-11-23,3,1080,0.051,0.12576,0.0923799999999999,shoulder,0.06341333333333332,0.07391999999999999,0.12576,9.237999999999991e-05,0.00023556899999999976,0.0004711379999999995,0.000942275999999999,0.0046189999999999955,0.009237999999999991,0.018475999999999982
2023-11-23 20:00:00+00:00,2023-11-23,3,1200,0.066,0.08794,0.0855,shoulder,0.06341333333333332,0.07391999999999999,0.08794,8.55e-05,0.00028215000000000005,0.0005643000000000001,0.0011286000000000002,0.004275,0.00855,0.0171
2023-11-24 07:00:00+00:00,2023-11-24,4,420,0.057,0.10136,0.04813,offpeak,0.07088461538461537,0.08620666666666664,0.10136,4.813e-05,0.0001371705,0.000274341,0.000548682,0.0024065000000000002,0.0048130000000000004,0.009626000000000001
2023-11-24 08:00:00+00:00,2023-11-24,4,480,0.031,0.07207,0.0347,shoulder,0.07088461538461537,0.07229999999999999,0.07207,3.47e-05,5.378500000000001e-05,0.00010757000000000002,0.00021514000000000003,0.0017350000000000002,0.0034700000000000004,0.006940000000000001
2023-11-24 09:00:00+00:00,2023-11-24,4,540,0.026,0.065,0.03607,shoulder,0.07088461538461537,0.07229999999999999,0.065,3.607e-05,4.6890999999999995e-05,9.378199999999999e-05,0.00018756399999999998,0.0018035,0.003607,0.007214
2023-11-24 10:00:00+00:00,2023-11-24,4,600,0.027,0.05239,0.03098,peak,0.07088461538461537,0.05226,0.05239,3.098e-05,4.1822999999999996e-05,8.364599999999999e-05,0.00016729199999999998,0.0015489999999999998,0.0030979999999999996,0.006195999999999999
2023-11-24 11:00:00+00:00,2023-11-24,4,660,0.026,0.05239,0.03177,peak,0.07088461538461537,0.05226,0.05239,3.177e-05,4.1301e-05,8.2602e-05,0.000165204,0.0015885,0.003177,0.006354
2023-11-24 12:00:00+00:00,2023-11-24,4,720,0.03,0.052,0.03473,peak,0.07088461538461537,0.05226,0.052,3.4729999999999994e-05,5.209499999999999e-05,0.00010418999999999998,0.00020837999999999995,0.0017364999999999998,0.0034729999999999995,0.006945999999999999
2023-11-24 13:00:00+00:00,2023-11-24,4,780,0.03,0.05169,0.03738,shoulder,0.07088461538461537,0.07229999999999999,0.05169,3.738e-05,5.607e-05,0.00011214,0.00022428,0.001869,0.003738,0.007476
2023-11-24 14:00:00+00:00,2023-11-24,4,840,0.027,0.05309,0.05155,shoulder,0.07088461538461537,0.07229999999999999,0.05309,5.155e-05,6.95925e-05,0.000139185,0.00027837,0.0025775,0.005155,0.01031
2023-11-24 19:00:00+00:00,2023-11-24,4,1140,0.129,0.0977099999999999,0.11623,shoulder,0.07088461538461537,0.07229999999999999,0.0977099999999999,0.00011623,0.0007496835000000001,0.0014993670000000001,0.0029987340000000003,0.0058115,0.011623,0.023246
2023-11-24 20:00:00+00:00,2023-11-24,4,1200,0.103,0.08341,0.1016,shoulder,0.07088461538461537,0.07229999999999999,0.08341,0.00010159999999999999,0.0005232399999999999,0.0010464799999999998,0.0020929599999999996,0.0050799999999999994,0.010159999999999999,0.020319999999999998
2023-11-24 21:00:00+00:00,2023-11-24,4,1260,0.036,0.08313,0.09935,shoulder,0.07088461538461537,0.07229999999999999,0.08313,9.934999999999999e-05,0.00017882999999999997,0.00035765999999999993,0.0007153199999999999,0.0049675,0.009935,0.01987
2023-11-24 22:00:00+00:00,2023-11-24,4,1320,0.023,0.07919,0.09154,offpeak,0.07088461538461537,0.08620666666666664,0.07919,9.154e-05,0.00010527099999999999,0.00021054199999999998,0.00042108399999999995,0.0045769999999999995,0.009153999999999999,0.018307999999999998
2023-11-24 23:00:00+00:00,2023-11-24,4,1380,0.039,0.0780699999999999,0.07445,offpeak,0.07088461538461537,0.08620666666666664,0.0780699999999999,7.445000000000001e-05,0.00014517750000000003,0.00029035500000000006,0.0005807100000000001,0.0037225000000000005,0.007445000000000001,0.014890000000000002
2023-11-25 00:00:00+00:00,2023-11-25,5,0,0.026,0.07403,0.07279,offpeak,0.09072533333333332,0.09072533333333332,0.07403,7.279e-05,9.4627e-05,0.000189254,0.000378508,0.0036395,0.007279,0.014558
2023-11-25 01:00:00+00:00,2023-11-25,5,60,0.026,0.07207,0.0758799999999999,offpeak,0.09072533333333332,0.09072533333333332,0.07207,7.58799999999999e-05,9.864399999999988e-05,0.00019728799999999976,0.0003945759999999995,0.0037939999999999953,0.007587999999999991,0.015175999999999981
2023-11-25 02:00:00+00:00,2023-11-25,5,120,0.019,0.07161,0.08992,offpeak,0.09072533333333332,0.09072533333333332,0.07161,8.992e-05,8.5424e-05,0.000170848,0.000341696,0.004496,0.008992,0.017984
2023-11-25 03:00:00+00:00,2023-11-25,5,180,0.02,0.06999,0.09573,offpeak,0.09072533333333332,0.09072533333333332,0.06999,9.572999999999999e-05,9.572999999999999e-05,0.00019145999999999999,0.00038291999999999997,0.0047865,0.009573,0.019146
2023-11-25 04:00:00+00:00,2023-11-25,5,240,0.022,0.0741899999999999,0.09473,offpeak,0.09072533333333332,0.09072533333333332,0.0741899999999999,9.473e-05,0.00010420299999999999,0.00020840599999999998,0.00041681199999999997,0.004736499999999999,0.009472999999999999,0.018945999999999998
2023-11-25 05:00:00+00:00,2023-11-25,5,300,0.021,0.07981,0.09322,offpeak,0.09072533333333332,0.09072533333333332,0.07981,9.321999999999999e-05,9.7881e-05,0.000195762,0.000391524,0.004660999999999999,0.009321999999999999,0.018643999999999997
2023-11-25 06:00:00+00:00,2023-11-25,5,360,0.025,0.08708,0.11181,offpeak,0.09072533333333332,0.09072533333333332,0.08708,0.00011181,0.0001397625,0.000279525,0.00055905,0.0055905,0.011181,0.022362
2023-11-25 07:00:00+00:00,2023-11-25,5,420,0.022,0.09429,0.10729,offpeak,0.09072533333333332,0.09072533333333332,0.09429,0.00010729,0.00011801899999999998,0.00023603799999999997,0.00047207599999999993,0.0053644999999999995,0.010728999999999999,0.021457999999999998
2023-11-25 08:00:00+00:00,2023-11-25,5,480,0.035,0.08,0.0815,offpeak,0.09072533333333332,0.09072533333333332,0.08,8.15e-05,0.000142625,0.00028525,0.0005705,0.0040750000000000005,0.008150000000000001,0.016300000000000002
2023-11-25 09:00:00+00:00,2023-11-25,5,540,0.046,0.06299,0.07237,offpeak,0.09072533333333332,0.09072533333333332,0.06299,7.237e-05,0.000166451,0.000332902,0.000665804,0.0036185,0.007237,0.014474
2023-11-25 19:00:00+00:00,2023-11-25,5,1140,0.082,0.12731,0.1266,offpeak,0.09072533333333332,0.09072533333333332,0.12731,0.0001266,0.00051906,0.00103812,0.00207624,0.00633,0.01266,0.02532
2023-11-25 20:00:00+00:00,2023-11-25,5,1200,0.036,0.11881,0.12525,offpeak,0.09072533333333332,0.09072533333333332,0.11881,0.00012525,0.00022545000000000003,0.00045090000000000006,0.0009018000000000001,0.006262500000000001,0.012525000000000001,0.025050000000000003
2023-11-25 21:00:00+00:00,2023-11-25,5,1260,0.038,0.11896,0.12448,offpeak,0.09072533333333332,0.09072533333333332,0.11896,0.00012448,0.00023651200000000003,0.00047302400000000006,0.0009460480000000001,0.006224,0.012448,0.024896
2023-11-25 22:00:00+00:00,2023-11-25,5,1320,0.04,0.11686,0.1075199999999999,offpeak,0.09072533333333332,0.09072533333333332,0.11686,0.00010751999999999989,0.0002150399999999998,0.0004300799999999996,0.0008601599999999992,0.0053759999999999945,0.010751999999999989,0.021503999999999978
2023-11-25 23:00:00+00:00,2023-11-25,5,1380,0.03,0.11288,0.11419,offpeak,0.09072533333333332,0.09072533333333332,0.11288,0.00011419,0.000171285,0.00034257,0.00068514,0.0057095,0.011419,0.022838
2023-11-26 00:00:00+00:00,2023-11-26,6,0,0.028,0.1077,0.1157,offpeak,0.11148444444444444,0.11148444444444444,0.1077,0.0001157,0.00016198,0.00032396,0.00064792,0.005784999999999999,0.011569999999999999,0.023139999999999997
2023-11-26 01:00:00+00:00,2023-11-26,6,60,0.025,0.105,0.10709,offpeak,0.11148444444444444,0.11148444444444444,0.105,0.00010709,0.00013386250000000004,0.00026772500000000007,0.0005354500000000001,0.0053545,0.010709,0.021418
2023-11-26 02:00:00+00:00,2023-11-26,6,120,0.021,0.1023599999999999,0.1101299999999999,offpeak,0.11148444444444444,0.11148444444444444,0.1023599999999999,0.0001101299999999999,0.00011563649999999989,0.00023127299999999978,0.00046254599999999955,0.005506499999999995,0.01101299999999999,0.02202599999999998
2023-11-26 03:00:00+00:00,2023-11-26,6,180,0.037,0.099,0.10341,offpeak,0.11148444444444444,0.11148444444444444,0.099,0.00010341,0.00019130849999999999,0.00038261699999999997,0.0007652339999999999,0.0051705,0.010341,0.020682
2023-11-26 04:00:00+00:00,2023-11-26,6,240,0.035,0.09968,0.11065,offpeak,0.11148444444444444,0.11148444444444444,0.09968,0.00011064999999999999,0.0001936375,0.000387275,0.00077455,0.005532499999999999,0.011064999999999998,0.022129999999999997
2023-11-26 05:00:00+00:00,2023-11-26,6,300,0.03,0.10344,0.1135699999999999,offpeak,0.11148444444444444,0.11148444444444444,0.10344,0.00011356999999999989,0.00017035499999999983,0.00034070999999999966,0.0006814199999999993,0.005678499999999994,0.011356999999999989,0.022713999999999977
2023-11-26 06:00:00+00:00,2023-11-26,6,360,0.021,0.11327,0.1080199999999999,offpeak,0.11148444444444444,0.11148444444444444,0.11327,0.00010801999999999989,0.00011342099999999989,0.00022684199999999978,0.00045368399999999955,0.005400999999999994,0.010801999999999989,0.021603999999999977
2023-11-26 07:00:00+00:00,2023-11-26,6,420,0.026,0.11348,0.10673,offpeak,0.11148444444444444,0.11148444444444444,0.11348,0.00010673,0.000138749,0.000277498,0.000554996,0.0053365,0.010673,0.021346
2023-11-26 08:00:00+00:00,2023-11-26,6,480,0.022,0.11766,0.12828,offpeak,0.11148444444444444,0.11148444444444444,0.11766,0.00012828,0.000141108,0.000282216,0.000564432,0.006414,0.012828,0.025656
2023-11-26 09:00:00+00:00,2023-11-26,6,540,0.018,0.1161,0.12275,offpeak,0.11148444444444444,0.11148444444444444,0.1161,0.00012275,0.00011047499999999999,0.00022094999999999998,0.00044189999999999995,0.0061375,0.012275,0.02455
2023-11-26 10:00:00+00:00,2023-11-26,6,600,0.021,0.11428,0.12862,offpeak,0.11148444444444444,0.11148444444444444,0.11428,0.00012862000000000003,0.00013505100000000002,0.00027010200000000004,0.0005402040000000001,0.006431000000000001,0.012862000000000002,0.025724000000000004
2023-11-26 11:00:00+00:00,2023-11-26,6,660,0.027,0.11362,0.12896,offpeak,0.11148444444444444,0.11148444444444444,0.11362,0.00012895999999999999,0.00017409599999999997,0.00034819199999999994,0.0006963839999999999,0.006447999999999999,0.012895999999999998,0.025791999999999995
2023-11-26 13:00:00+00:00,2023-11-26,6,780,0.114,0.1151,0.13933,offpeak,0.11148444444444444,0.11148444444444444,0.1151,0.00013933,0.0007941810000000001,0.0015883620000000003,0.0031767240000000006,0.0069665000000000005,0.013933000000000001,0.027866000000000002
2023-11-26 19:00:00+00:00,2023-11-26,6,1140,0.046,0.13772,0.1314199999999999,offpeak,0.11148444444444444,0.11148444444444444,0.13772,0.0001314199999999999,0.0003022659999999998,0.0006045319999999996,0.0012090639999999993,0.006570999999999995,0.01314199999999999,0.02628399999999998
2023-11-26 20:00:00+00:00,2023-11-26,6,1200,0.033,0.12729,0.13191,offpeak,0.11148444444444444,0.11148444444444444,0.12729,0.00013191,0.0002176515,0.000435303,0.000870606,0.0065955,0.013191,0.026382
2023-11-26 21:00:00+00:00,2023-11-26,6,1260,0.052,0.11899,0.1181099999999999,offpeak,0.11148444444444444,0.11148444444444444,0.11899,0.0001181099999999999,0.0003070859999999997,0.0006141719999999994,0.0012283439999999988,0.005905499999999995,0.01181099999999999,0.02362199999999998
2023-11-26 22:00:00+00:00,2023-11-26,6,1320,0.048,0.10256,0.11352,offpeak,0.11148444444444444,0.11148444444444444,0.10256,0.00011352,0.000272448,0.000544896,0.001089792,0.005676,0.011352,0.022704
2023-11-26 23:00:00+00:00,2023-11-26,6,1380,0.085,0.09947,0.1158199999999999,offpeak,0.11148444444444444,0.11148444444444444,0.09947,0.00011581999999999989,0.0004922349999999995,0.000984469999999999,0.001968939999999998,0.005790999999999995,0.01158199999999999,0.02316399999999998
2023-11-27 09:00:00+00:00,2023-11-27,0,540,0.086,0.10934,0.09303,shoulder,0.10621499999999996,0.11262111111111109,0.10934,9.303e-05,0.000400029,0.000800058,0.001600116,0.004651499999999999,0.009302999999999999,0.018605999999999998
2023-11-27 10:00:00+00:00,2023-11-27,0,600,0.025,0.10181,0.0888,peak,0.10621499999999996,0.10352333333333334,0.10181,8.88e-05,0.00011100000000000001,0.00022200000000000003,0.00044400000000000006,0.00444,0.00888,0.01776
2023-11-27 11:00:00+00:00,2023-11-27,0,660,0.025,0.10873,0.08842,peak,0.10621499999999996,0.10352333333333334,0.10873,8.842e-05,0.00011052499999999999,0.00022104999999999998,0.00044209999999999996,0.004421,0.008842,0.017684
2023-11-27 12:00:00+00:00,2023-11-27,0,720,0.018,0.10003,0.0829599999999999,peak,0.10621499999999996,0.10352333333333334,0.10003,8.29599999999999e-05,7.466399999999991e-05,0.00014932799999999981,0.00029865599999999963,0.004147999999999995,0.00829599999999999,0.01659199999999998
2023-11-27 13:00:00+00:00,2023-11-27,0,780,0.032,0.0884399999999999,0.07858,shoulder,0.10621499999999996,0.11262111111111109,0.0884399999999999,7.858e-05,0.000125728,0.000251456,0.000502912,0.003929,0.007858,0.015716
2023-11-27 15:00:00+00:00,2023-11-27,0,900,0.064,0.1048299999999999,0.09643,shoulder,0.10621499999999996,0.11262111111111109,0.1048299999999999,9.643e-05,0.00030857599999999997,0.0006171519999999999,0.0012343039999999999,0.004821499999999999,0.009642999999999999,0.019285999999999998
2023-11-27 16:00:00+00:00,2023-11-27,0,960,0.053,0.1237399999999999,0.10389,shoulder,0.10621499999999996,0.11262111111111109,0.1237399999999999,0.00010389,0.0002753085,0.000550617,0.001101234,0.0051944999999999995,0.010388999999999999,0.020777999999999998
2023-11-27 17:00:00+00:00,2023-11-27,0,1020,0.053,0.1289,0.1077399999999999,shoulder,0.10621499999999996,0.11262111111111109,0.1289,0.0001077399999999999,0.00028551099999999974,0.0005710219999999995,0.001142043999999999,0.005386999999999995,0.01077399999999999,0.02154799999999998
2023-11-27 18:00:00+00:00,2023-11-27,0,1080,0.064,0.12733,0.11347,shoulder,0.10621499999999996,0.11262111111111109,0.12733,0.00011347,0.000363104,0.000726208,0.001452416,0.0056735,0.011347,0.022694
2023-11-27 19:00:00+00:00,2023-11-27,0,1140,0.031,0.12,0.11734,shoulder,0.10621499999999996,0.11262111111111109,0.12,0.00011734,0.000181877,0.000363754,0.000727508,0.005867,0.011734,0.023468
2023-11-27 20:00:00+00:00,2023-11-27,0,1200,0.033,0.11101,0.12009,shoulder,0.10621499999999996,0.11262111111111109,0.11101,0.00012009,0.00019814850000000002,0.00039629700000000004,0.0007925940000000001,0.006004499999999999,0.012008999999999999,0.024017999999999998
2023-11-27 21:00:00+00:00,2023-11-27,0,1260,0.026,0.1,0.12148,shoulder,0.10621499999999996,0.11262111111111109,0.1,0.00012148000000000001,0.00015792400000000001,0.00031584800000000003,0.0006316960000000001,0.006074,0.012148,0.024296
2023-11-27 22:00:00+00:00,2023-11-27,0,1320,0.064,0.08511,0.11802,offpeak,0.10621499999999996,0.08142499999999996,0.08511,0.00011802,0.00037766400000000005,0.0007553280000000001,0.0015106560000000002,0.005901,0.011802,0.023604
2023-11-27 23:00:00+00:00,2023-11-27,0,1380,0.107,0.0777399999999999,0.10461,offpeak,0.10621499999999996,0.08142499999999996,0.0777399999999999,0.00010460999999999999,0.0005596634999999999,0.0011193269999999998,0.0022386539999999996,0.005230499999999999,0.010460999999999998,0.020921999999999996
2023-11-28 01:00:00+00:00,2023-11-28,1,60,0.065,0.06747,0.1105999999999999,offpeak,0.11062956521739128,0.09153666666666666,0.06747,0.00011059999999999991,0.0003594499999999997,0.0007188999999999994,0.0014377999999999988,0.005529999999999996,0.011059999999999992,0.022119999999999983
2023-11-28 02:00:00+00:00,2023-11-28,1,120,0.027,0.06447,0.11105,offpeak,0.11062956521739128,0.09153666666666666,0.06447,0.00011105,0.0001499175,0.000299835,0.00059967,0.0055525,0.011105,0.02221
2023-11-28 03:00:00+00:00,2023-11-28,1,180,0.034,0.06829,0.10797,offpeak,0.11062956521739128,0.09153666666666666,0.06829,0.00010797,0.00018354900000000003,0.00036709800000000006,0.0007341960000000001,0.0053985,0.010797,0.021594
2023-11-28 04:00:00+00:00,2023-11-28,1,240,0.029,0.08015,0.11754,offpeak,0.11062956521739128,0.09153666666666666,0.08015,0.00011754,0.000170433,0.000340866,0.000681732,0.005877,0.011754,0.023508
2023-11-28 05:00:00+00:00,2023-11-28,1,300,0.025,0.0955,0.12516,offpeak,0.11062956521739128,0.09153666666666666,0.0955,0.00012516,0.00015645,0.0003129,0.0006258,0.006258,0.012516,0.025032
2023-11-28 06:00:00+00:00,2023-11-28,1,360,0.031,0.11838,0.13204,offpeak,0.11062956521739128,0.09153666666666666,0.11838,0.00013204,0.00020466199999999999,0.00040932399999999997,0.0008186479999999999,0.006601999999999999,0.013203999999999999,0.026407999999999997
2023-11-28 07:00:00+00:00,2023-11-28,1,420,0.042,0.1284199999999999,0.13465,offpeak,0.11062956521739128,0.09153666666666666,0.1284199999999999,0.00013465,0.000282765,0.00056553,0.00113106,0.0067325,0.013465,0.02693
2023-11-28 08:00:00+00:00,2023-11-28,1,480,0.027,0.1280099999999999,0.14075,shoulder,0.11062956521739128,0.1271390909090909,0.1280099999999999,0.00014074999999999998,0.00019001249999999996,0.0003800249999999999,0.0007600499999999999,0.007037499999999999,0.014074999999999997,0.028149999999999994
2023-11-28 09:00:00+00:00,2023-11-28,1,540,0.022,0.11838,0.14013,shoulder,0.11062956521739128,0.1271390909090909,0.11838,0.00014013,0.000154143,0.000308286,0.000616572,0.0070065,0.014013,0.028026
2023-11-28 10:00:00+00:00,2023-11-28,1,600,0.021,0.114,0.13762,peak,0.11062956521739128,0.10737333333333333,0.114,0.00013762,0.000144501,0.000289002,0.000578004,0.006881,0.013762,0.027524
2023-11-28 11:00:00+00:00,2023-11-28,1,660,0.033,0.10912,0.13851,peak,0.11062956521739128,0.10737333333333333,0.10912,0.00013851,0.0002285415,0.000457083,0.000914166,0.0069255,0.013851,0.027702
2023-11-28 12:00:00+00:00,2023-11-28,1,720,0.038,0.099,0.15341,peak,0.11062956521739128,0.10737333333333333,0.099,0.00015340999999999998,0.000291479,0.000582958,0.001165916,0.007670499999999999,0.015340999999999999,0.030681999999999997
2023-11-28 13:00:00+00:00,2023-11-28,1,780,0.027,0.0975,0.1530699999999999,shoulder,0.11062956521739128,0.1271390909090909,0.0975,0.0001530699999999999,0.00020664449999999984,0.0004132889999999997,0.0008265779999999994,0.0076534999999999945,0.015306999999999989,0.030613999999999978
2023-11-28 14:00:00+00:00,2023-11-28,1,840,0.025,0.10769,0.14531,shoulder,0.11062956521739128,0.1271390909090909,0.10769,0.00014531,0.00018163750000000002,0.00036327500000000003,0.0007265500000000001,0.0072655,0.014531,0.029062
2023-11-28 15:00:00+00:00,2023-11-28,1,900,0.028,0.12,0.14437,shoulder,0.11062956521739128,0.1271390909090909,0.12,0.00014437,0.00020211800000000002,0.00040423600000000004,0.0008084720000000001,0.0072185,0.014437,0.028874
2023-11-28 16:00:00+00:00,2023-11-28,1,960,0.057,0.13011,0.1441899999999999,shoulder,0.11062956521739128,0.1271390909090909,0.13011,0.0001441899999999999,0.00041094149999999974,0.0008218829999999995,0.001643765999999999,0.007209499999999995,0.01441899999999999,0.02883799999999998
